"ListaTitulo";"ListaId";"ListaUrl";"CampoTitulo";"CampoInternalName";"Tipo";"Obrigatorio";"Oculto";"SomenteLeitura";"LookupLista";"LookupCampo"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Cliente";"Cliente";"Text";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Status da Obra";"StatusdaObra";"Choice";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Centro de Custo";"CentrodeCusto";"Text";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Pasta SharePoint da Obra";"PastaSharePointdaObra";"URL";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Cronograma Planner";"CronogramaPlanner";"URL";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Responsável Planejamento";"Respons_x00e1_velPlanejamento";"User";"False";"False";"False";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Responsável Compras Financeiro";"Respons_x00e1_velComprasFinancei";"User";"False";"False";"False";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Responsável Documental";"Respons_x00e1_velDocumental";"User";"False";"False";"False";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Diretor Responsável";"DiretorRespons_x00e1_vel";"User";"False";"False";"False";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Data de Início Prevista";"DatadeIn_x00ed_cioPrevista";"DateTime";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Data de Término Prevista";"DatadeT_x00e9_rminoPrevista";"DateTime";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Valor Contratado";"ValorContratado";"Currency";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Observações";"Observa_x00e7__x00f5_es";"Note";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"ID";"ID";"Counter";"False";"False";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Tipo de Conteúdo";"ContentType";"Computed";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Modificado";"Modified";"DateTime";"False";"False";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Criado";"Created";"DateTime";"False";"False";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Criado por";"Author";"User";"False";"False";"True";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Modificado por";"Editor";"User";"False";"False";"True";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Tem Destinos de Cópia";"_HasCopyDestinations";"Boolean";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Origem da Cópia";"_CopySource";"Text";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"owshiddenversion";"owshiddenversion";"Integer";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Versão do Fluxo de Trabalho";"WorkflowVersion";"Integer";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Versão da UI";"_UIVersion";"Integer";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Versão";"_UIVersionString";"Text";"False";"False";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Anexos";"Attachments";"Attachments";"False";"False";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Status de Aprovação";"_ModerationStatus";"ModStat";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Editar";"Edit";"Computed";"False";"False";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Título";"LinkTitleNoMenu";"Computed";"False";"False";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Título";"LinkTitle2";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Selecionar";"SelectTitle";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"ID da Instância";"InstanceID";"Integer";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Ordem";"Order";"Number";"False";"True";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"GUID";"GUID";"Guid";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"ID da Instância do Fluxo de Trabalho";"WorkflowInstanceID";"Guid";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Caminho da URL";"FileRef";"Lookup";"False";"True";"True";"";"FullUrl"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Caminho";"FileDirRef";"Lookup";"False";"True";"True";"";"DirName"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Modificado";"Last_x0020_Modified";"Lookup";"False";"True";"True";"";"TimeLastModified"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Criado";"Created_x0020_Date";"Lookup";"False";"True";"True";"";"TimeCreated"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Tipo de Item";"FSObjType";"Lookup";"False";"True";"True";"";"FSType"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Tipo de Classificação";"SortBehavior";"Lookup";"False";"True";"True";"";"SortBehavior"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Máscara de Permissões Efetivas";"PermMask";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Contagem de principais";"PrincipalCount";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Nome";"FileLeafRef";"File";"False";"True";"False";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Id Exclusiva";"UniqueId";"Lookup";"False";"True";"True";"";"UniqueId"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Identificador Pai do Documento";"ParentUniqueId";"Lookup";"False";"True";"True";"";"ParentUniqueId"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"ID de Cliente";"SyncClientId";"Lookup";"False";"True";"True";"";"SyncClientId"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"ProgId";"ProgId";"Lookup";"False";"True";"True";"";"ProgId"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"ScopeId";"ScopeId";"Lookup";"False";"True";"True";"";"ScopeId"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Tipo de Arquivo HTML";"HTML_x0020_File_x0020_Type";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Início da Tabela do Menu de Edição";"_EditMenuTableStart";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Início da Tabela do Menu de Edição";"_EditMenuTableStart2";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Fim da Tabela do Menu de Edição";"_EditMenuTableEnd";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Nome";"LinkFilenameNoMenu";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Nome";"LinkFilename";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Nome";"LinkFilename2";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Tipo";"DocIcon";"Computed";"False";"False";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"URL Relativa do Servidor";"ServerUrl";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"URL Absoluta Codificada";"EncodedAbsUrl";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Nome do Arquivo";"BaseName";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Conjunto de Propriedades";"MetaInfo";"Lookup";"False";"True";"False";"";"MetaInfo"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Nível";"_Level";"Integer";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"É a Versão Atual";"_IsCurrentVersion";"Boolean";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Contagem de Itens Filhos";"ItemChildCount";"Lookup";"False";"False";"True";"";"ItemChildCount"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Contagem de Elementos Filho da Pasta";"FolderChildCount";"Lookup";"False";"False";"True";"";"FolderChildCount"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Restrito";"Restricted";"Lookup";"False";"True";"True";"";"Restricted"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"ID do Originador";"OriginatorId";"Lookup";"False";"True";"True";"";"OriginatorId"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"NãoExecutar";"NoExecute";"Lookup";"False";"True";"True";"";"DocFlags"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Versão do Conteúdo";"ContentVersion";"Lookup";"False";"True";"True";"";"ContentVersion"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Configuração do rótulo";"_ComplianceFlags";"Lookup";"False";"False";"True";"";"ComplianceFlags"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Rótulo de retenção";"_ComplianceTag";"Lookup";"False";"False";"True";"";"ComplianceTag"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Rótulo de retenção Aplicado";"_ComplianceTagWrittenTime";"Lookup";"False";"False";"True";"";"ComplianceTagWrittenTime"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Rótulo aplicado por";"_ComplianceTagUserId";"Lookup";"False";"False";"True";"";"ComplianceTagUserId"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"O item é um Registro";"_IsRecord";"Computed";"False";"False";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Política de Acesso";"AccessPolicy";"Lookup";"False";"True";"True";"";"AccessPolicy"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"VirusStatus";"_VirusStatus";"Lookup";"False";"True";"True";"";"VirusStatus"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"VirusVendorID";"_VirusVendorID";"Lookup";"False";"True";"True";"";"VirusVendorID"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"VirusInfo";"_VirusInfo";"Lookup";"False";"True";"True";"";"VirusInfo"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"RansomwareAnomalyMetaInfo";"_RansomwareAnomalyMetaInfo";"Lookup";"False";"True";"True";"";"RansomwareAnomalyMetaInfo"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"ID do Proprietário do Rascunho";"_DraftOwnerId";"Lookup";"False";"True";"True";"";"DraftOwnerId"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Configurações do Link principal";"MainLinkSettings";"Computed";"False";"True";"True";"";""
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Aplicativo Criado por";"AppAuthor";"Lookup";"False";"False";"True";"AppPrincipals";"Title"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Aplicativo Modificado por";"AppEditor";"Lookup";"False";"False";"True";"AppPrincipals";"Title"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Tamanho Total";"SMTotalSize";"Lookup";"False";"True";"True";"";"SMTotalSize"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Data da Última Modificação";"SMLastModifiedDate";"Lookup";"False";"True";"True";"";"SMLastModifiedDate"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Tamanho Total do Fluxo de Arquivos";"SMTotalFileStreamSize";"Lookup";"False";"True";"True";"";"SMTotalFileStreamSize"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Contagem Total de Arquivos";"SMTotalFileCount";"Lookup";"False";"True";"True";"";"SMTotalFileCount"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Configurações de comentários";"_CommentFlags";"Lookup";"False";"True";"True";"";"CommentFlags"
"Lista 01 - Controle de Obras ENAC";"a9afadc1-f843-45c0-a628-4f49a8716832";"/sites/Equipe.Obras/Lists/Lista 01  Controle de Obras ENAC";"Contagem de comentário";"_CommentCount";"Lookup";"False";"True";"True";"";"CommentCount"
"Lista 02 — Requisições de Compra";"0a204b87-b9a1-4d16-8654-55567a62ed01";"/sites/Equipe.Obras/Lists/02  Requisies de Compra";"ID do Tipo de Conteúdo";"ContentTypeId";"ContentTypeId";"False";"True";"True";"";""
"Lista 02 — Requisições de Compra";"0a204b87-b9a1-4d16-8654-55567a62ed01";"/sites/Equipe.Obras/Lists/02  Requisies de Compra";"Título";"Title";"Text";"False";"False";"False";"";""
"Lista 02 — Requisições de Compra";"0a204b87-b9a1-4d16-8654-55567a62ed01";"/sites/Equipe.Obras/Lists/02  Requisies de Compra";"Comentários do Aprovador";"_ModerationComments";"Note";"False";"True";"True";"";""
"Lista 02 — Requisições de Compra";"0a204b87-b9a1-4d16-8654-55567a62ed01";"/sites/Equipe.Obras/Lists/02  Requisies de Compra";"Nº da Requisição";"LinkTitle";"Computed";"False";"False";"True";"";""
"Lista 02 — Requisições de Compra";"0a204b87-b9a1-4d16-8654-55567a62ed01";"/sites/Equipe.Obras/Lists/02  Requisies de Compra";"Tipo de Arquivo";"File_x0020_Type";"Text";"False";"True";"True";"";""
"Lista 02 — Requisições de Compra";"0a204b87-b9a1-4d16-8654-55567a62ed01";"/sites/Equipe.Obras/Lists/02  Requisies de Compra";"Cor";"_ColorHex";"Text";"False";"True";"True";"";""
"Lista 02 — Requisições de Compra";"0a204b87-b9a1-4d16-8654-55567a62ed01";"/sites/Equipe.Obras/Lists/02  Requisies de Compra";"Pressione Delete para excluir o ícone.";"_ColorTag";"Text";"False";"False";"True";"";""
